lag,ccf,ccf_err
-22.125,-0.005416626527100357,0.009775288321949793
-22.0625,-0.005320287760209835,0.010776701510732485
-22.0,-0.006713577668022403,0.010879860464021123
-21.9375,-0.00962053808743695,0.010191821988824361
-21.875,-0.008487821813238466,0.010695401595240695
-21.8125,-0.006755492934140718,0.011330388448744512
-21.75,-0.009019422596777177,0.011172509807269842
-21.6875,-0.011973683189472352,0.01079387750279021
-21.625,-0.013317078058121375,0.011140856378380148
-21.5625,-0.009517899077249224,0.011054633953951166
-21.5,-0.01302424717744706,0.011432072696590188
-21.4375,-0.015083208718007796,0.011512322716930187
-21.375,-0.014322191757386646,0.011919671562620788
-21.3125,-0.012637513217253038,0.012051955095125957
-21.25,-0.015674691084893083,0.011685564944352729
-21.1875,-0.013962078721872061,0.012116470722068532
-21.125,-0.011643056532866585,0.011712819174318129
-21.0625,-0.01429582635166997,0.012282566693042596
-21.0,-0.016068119745659866,0.012387380934963247
-20.9375,-0.01901293395741253,0.012413315164606826
-20.875,-0.015570486676805563,0.011873267921984308
-20.8125,-0.013755945771911799,0.012089236746845498
-20.75,-0.01596274033532042,0.011760488645021293
-20.6875,-0.01989653218355329,0.01106952930380304
-20.625,-0.020491833538187225,0.012198915131847713
-20.5625,-0.01870825585524978,0.011809771606654652
-20.5,-0.016571916990515495,0.011766403332376862
-20.4375,-0.017624129434538668,0.011201324000033002
-20.375,-0.018696975391351657,0.01113465560234067
-20.3125,-0.01607090456449238,0.012324648285777817
-20.25,-0.014660915063831933,0.011998442479479583
-20.1875,-0.018836768569945563,0.011485347025859774
-20.125,-0.01747030776425351,0.011484585673312031
-20.0625,-0.015995548239883767,0.011216417367714176
-20.0,-0.014124796580760463,0.011717183384343926
-19.9375,-0.015855135584130656,0.010864818794981664
-19.875,-0.015027844872843654,0.010888625173069261
-19.8125,-0.011200199374676333,0.011269064521816773
-19.75,-0.011416568878792357,0.01175829852933
-19.6875,-0.009825324383951575,0.012101670088298518
-19.625,-0.008951139921460025,0.011881486142123263
-19.5625,-0.008958273494894961,0.011694031112519019
-19.5,-0.014235020966083452,0.011521010066380523
-19.4375,-0.012549625169380064,0.011669133170943868
-19.375,-0.0058251493347123585,0.011107028001187463
-19.3125,-0.01255749098813206,0.011811026156502924
-19.25,-0.010340424708646963,0.012097374428658431
-19.1875,-0.006957240044829235,0.012721127659324084
-19.125,-0.01042259342238896,0.01234082530192115
-19.0625,-0.010397597900768758,0.01213196205156809
-19.0,-0.007916175667271179,0.012165075051928135
-18.9375,-0.012381377482734386,0.012173948931300999
-18.875,-0.014140690166613146,0.012582191155797413
-18.8125,-0.00794405285859943,0.012964628548691555
-18.75,-0.010353178654159781,0.012575740324466981
-18.6875,-0.0053928441467592176,0.012251494040364614
-18.625,-0.007189081463028838,0.01179719943998407
-18.5625,-0.008524213538515742,0.011685913922098005
-18.5,-0.011626541485151094,0.011764437723581099
-18.4375,-0.014577678694691988,0.012365150529509778
-18.375,-0.012571544324204143,0.011640368496448696
-18.3125,-0.011464395949413366,0.011424134839155399
-18.25,-0.01452114305344125,0.011639498722406669
-18.1875,-0.014789421922687564,0.012110095411369417
-18.125,-0.017487516780314415,0.012774358671638902
-18.0625,-0.01920768980666786,0.012739773303989678
-18.0,-0.01401485412699728,0.012745981673203868
-17.9375,-0.014401556122175481,0.012019572542047025
-17.875,-0.019643444247192623,0.01255865452313255
-17.8125,-0.01845134900097266,0.012304114186339778
-17.75,-0.01705206341926609,0.012711335339529237
-17.6875,-0.014212804617236298,0.013081570320841403
-17.625,-0.018774455601059878,0.01317495544608994
-17.5625,-0.01956865100738391,0.013166688626527381
-17.5,-0.01771705899250216,0.012751787182524371
-17.4375,-0.018292255960357807,0.012615732610695922
-17.375,-0.023591883651548195,0.013386736829752484
-17.3125,-0.02215415113020778,0.013313855553986694
-17.25,-0.02028560449620604,0.013866078826736848
-17.1875,-0.02630475656478262,0.012824076141231789
-17.125,-0.02236518546788111,0.012679674368031524
-17.0625,-0.021811317773838136,0.013375697005731114
-17.0,-0.025673344734182587,0.013919330320330218
-16.9375,-0.02460612557507096,0.0142432080445836
-16.875,-0.02151811589858829,0.013960066807252147
-16.8125,-0.019735081687024477,0.0142019446935869
-16.75,-0.021389626409716034,0.014621703737908621
-16.6875,-0.01939238517689524,0.014025683659691849
-16.625,-0.017334342341258427,0.014646523159522697
-16.5625,-0.01979653676273145,0.014092383699317725
-16.5,-0.021409678713977552,0.01393146724875423
-16.4375,-0.018810681393227432,0.01408089520297206
-16.375,-0.017389906506281097,0.014121227639986106
-16.3125,-0.018040214283377952,0.013856457203924123
-16.25,-0.016286392673611982,0.013568396923576627
-16.1875,-0.015289831460709136,0.013807992570964734
-16.125,-0.020037170109496884,0.01377208722432449
-16.0625,-0.021364154067152356,0.015051566661140747
-16.0,-0.022474775396135276,0.014998542294382806
-15.9375,-0.018985754145010195,0.015416678601560027
-15.875,-0.022516349330908125,0.013749004523381557
-15.8125,-0.019037697789520247,0.014139303667782743
-15.75,-0.01519723450353547,0.014897607606612594
-15.6875,-0.018937276360673567,0.015337520075635961
-15.625,-0.02171274615356608,0.015181607481488727
-15.5625,-0.017365302211495494,0.01477149476558752
-15.5,-0.016385519397318027,0.013728627898573051
-15.4375,-0.015447526995246978,0.013999550935018588
-15.375,-0.015939228244909,0.015110992154376494
-15.3125,-0.014246943006763477,0.015308266541239613
-15.25,-0.014635661989200684,0.014641095873559658
-15.1875,-0.01566548336907565,0.015474255997094998
-15.125,-0.015980648453981967,0.015689151740992772
-15.0625,-0.014718618930657046,0.016366277759059123
-15.0,-0.015748017445578768,0.015491676489886048
-14.9375,-0.01162852856918769,0.017063552006496743
-14.875,-0.013815470234583582,0.016816249673511436
-14.8125,-0.011718927681863488,0.017597275278065098
-14.75,-0.014646013997632825,0.017615438406852597
-14.6875,-0.015329953146272344,0.017487093235651032
-14.625,-0.014072433342467652,0.018123107729515472
-14.5625,-0.012548206622541457,0.018315262698036947
-14.5,-0.014749225284748837,0.018212801577008518
-14.4375,-0.016143513741073423,0.017380716537829903
-14.375,-0.015496409515985098,0.018245896278269298
-14.3125,-0.015779413559390523,0.018057735666911916
-14.25,-0.010414545881982392,0.018377539842442094
-14.1875,-0.009732547536253439,0.018730473815503242
-14.125,-0.016702580209080383,0.017376430197488964
-14.0625,-0.01500423504508993,0.018008828558861188
-14.0,-0.00954658421433503,0.016929130609080988
-13.9375,-0.011954690498433146,0.01835659391313491
-13.875,-0.010983653998254322,0.01778686932487398
-13.8125,-0.008004256334307704,0.018014942124205423
-13.75,-0.007242912974406853,0.017234266873846386
-13.6875,-0.006621845842834896,0.01738378348428324
-13.625,-0.0019677227648859513,0.01678924993063191
-13.5625,0.0024502656941954282,0.017614319010067995
-13.5,-0.00025846719175628513,0.017146393811072514
-13.4375,-0.001572713574802528,0.017269095979429005
-13.375,0.0022165548580062775,0.017238092103372682
-13.3125,0.0042473072880989775,0.016872346298244068
-13.25,0.0034397998680321573,0.016495643490481767
-13.1875,0.0034134732198632537,0.01698838995835425
-13.125,0.00693539843161722,0.017131472731579583
-13.0625,0.007716814416036879,0.017075694443556316
-13.0,0.0047904183750564775,0.017012574755257238
-12.9375,-0.0005802634183968794,0.01749658032934841
-12.875,-0.0034899576495261947,0.016814718204803653
-12.8125,0.002962013311290445,0.017042678282596056
-12.75,-0.00024078982324331083,0.01775252406875532
-12.6875,0.000781013155250394,0.016623241329925986
-12.625,0.003442005166866067,0.016081059400173014
-12.5625,0.0022551071920901486,0.01676661577824961
-12.5,-0.0012916140469776936,0.017356071643986292
-12.4375,0.0008664259464141014,0.01695637376162416
-12.375,0.002429628308686118,0.016881344559933384
-12.3125,0.01007495293821965,0.015862550917976927
-12.25,0.009340950028777432,0.016998375124216522
-12.1875,0.013428952276111118,0.016137811251017743
-12.125,0.009204252641090666,0.016665512517256054
-12.0625,0.013123024572544467,0.01705702685350348
-12.0,0.012621301325952313,0.016879295601080615
-11.9375,0.01620696442272597,0.0168748978945934
-11.875,0.01892403679079489,0.016535482702794205
-11.8125,0.020382245755792106,0.01573078401705188
-11.75,0.015290049773549391,0.016448319885513277
-11.6875,0.014991148517749681,0.016006631819204968
-11.625,0.02179134508689056,0.015944028113506644
-11.5625,0.020756891714369157,0.014823890813215952
-11.5,0.02294254947419379,0.01412418208907954
-11.4375,0.01989607637464898,0.013599726108711236
-11.375,0.029437729432942056,0.013408321432323652
-11.3125,0.025458023893641667,0.013331894310317992
-11.25,0.02145569361693,0.013529791795640128
-11.1875,0.022056955725121737,0.014561854828790402
-11.125,0.02461782088708598,0.012828638539043792
-11.0625,0.02649699493701341,0.013236396340960539
-11.0,0.024814064525754402,0.01319380415474311
-10.9375,0.024715489483801954,0.012890928594406251
-10.875,0.02217520654687632,0.013644636339491888
-10.8125,0.018472091164012945,0.013754710163416067
-10.75,0.01774719940329986,0.014411547736097628
-10.6875,0.015221359582930421,0.014072758578000331
-10.625,0.01605408568621457,0.013923775478298525
-10.5625,0.02097195877009629,0.015101213198408365
-10.5,0.01677159706576573,0.013899441576074178
-10.4375,0.014627890654660844,0.014382554928985821
-10.375,0.01386997157390795,0.014416659221044029
-10.3125,0.016009315570796046,0.014125466050784604
-10.25,0.009822158396726984,0.01358223928401972
-10.1875,0.0085877959385723,0.013259231889915709
-10.125,0.014928463202090033,0.013720922992571034
-10.0625,0.019326693901301133,0.013485167979940626
-10.0,0.021265917380877686,0.013441341775255513
-9.9375,0.025557586525903286,0.013844709784076776
-9.875,0.021075034910102864,0.01373345812606594
-9.8125,0.024788026776516127,0.0141241050115508
-9.75,0.025027673268693332,0.014302734909182225
-9.6875,0.022918336107388103,0.014648536928858159
-9.625,0.02481612733137964,0.01522475502887388
-9.5625,0.024520143069899747,0.013799086029144312
-9.5,0.021289515413108643,0.013187266113332959
-9.4375,0.02227577281810902,0.013170511800780042
-9.375,0.01976987980630437,0.013180686639996452
-9.3125,0.019085287503398423,0.012892166182802244
-9.25,0.02125030138394355,0.01340677675179213
-9.1875,0.019723936728262958,0.013554412585800589
-9.125,0.013979033565202817,0.012956350629153172
-9.0625,0.015905133102008133,0.013644257837866686
-9.0,0.012362890350520338,0.014270222848467826
-8.9375,0.013066526359626681,0.01366973553510747
-8.875,0.00821738954729312,0.013866046242785646
-8.8125,0.013237188393692789,0.013783941467169622
-8.75,0.009171280038282716,0.013364373000671196
-8.6875,0.01862548347780998,0.014048831153326134
-8.625,0.020755333934846864,0.013484070865824024
-8.5625,0.015083765420060817,0.01376240152214189
-8.5,0.013741193925930035,0.01420630030221291
-8.4375,0.012591502727755123,0.014223712114530756
-8.375,0.01656380756598272,0.014577845084600534
-8.3125,0.007290635211740882,0.014822232743699126
-8.25,0.008837695804409589,0.014450269716393712
-8.1875,0.01656267275899529,0.014714373021835914
-8.125,0.025254837062193346,0.01553178629905912
-8.0625,0.021017037701298483,0.016158876849937085
-8.0,0.024589150242157187,0.016899335904694807
-7.9375,0.027862872993596265,0.016207479997060823
-7.875,0.028079704693004377,0.017331998596376182
-7.8125,0.028335340790839127,0.017202299858658787
-7.75,0.03410960393255186,0.01709237886458882
-7.6875,0.03215634753193526,0.017689943030883618
-7.625,0.03036418047638014,0.017744570213082417
-7.5625,0.026165111514421798,0.01850087088036906
-7.5,0.022640508742600277,0.01907887627208807
-7.4375,0.02453102336861606,0.018277819997506713
-7.375,0.01804266221421192,0.018528276660911783
-7.3125,0.019920778662015626,0.018412420949548744
-7.25,0.01731881553881291,0.01794454109174995
-7.1875,0.01916497182893101,0.017764732080947743
-7.125,0.0185947781663738,0.018962346452540482
-7.0625,0.01647290062028596,0.019237605625112186
-7.0,0.014923350673614862,0.018345349767890495
-6.9375,0.011282824653321743,0.018253728641698386
-6.875,0.013894222077127736,0.01935036785720093
-6.8125,0.01132411310691453,0.019671980198683086
-6.75,0.011587323479079117,0.0197005674859256
-6.6875,0.009771929387579514,0.017879336690418027
-6.625,0.013856667122539362,0.018941297703550908
-6.5625,0.015888026967881337,0.01918795317787156
-6.5,0.02208034370438046,0.01934250852861643
-6.4375,0.020476535707242075,0.019189724220470845
-6.375,0.022557338783142544,0.01955572438384325
-6.3125,0.023588930909659918,0.02045390807214304
-6.25,0.020262123482592747,0.019783285916277385
-6.1875,0.022882827263222293,0.01894681622716938
-6.125,0.017402399181454125,0.019977998873716346
-6.0625,0.022466876036349052,0.019700143281848836
-6.0,0.024777053620985957,0.01996031727699687
-5.9375,0.025826967749555802,0.02001966711903004
-5.875,0.027899317911725317,0.020176397676588263
-5.8125,0.029364892035349543,0.019651572097794695
-5.75,0.02336312450201721,0.020386687029518697
-5.6875,0.021489944718455944,0.020852051931740896
-5.625,0.027098889682884087,0.020513121589799368
-5.5625,0.025306750490832593,0.02120676356630383
-5.5,0.031374825461384565,0.02043099534697533
-5.4375,0.030050175417499467,0.02144504647967045
-5.375,0.02600764612041856,0.020505601431365317
-5.3125,0.015910447685270158,0.02020705388079452
-5.25,0.013622206244866403,0.020761117855202096
-5.1875,0.016075313178919276,0.020287496903728205
-5.125,0.01237381759208225,0.01994416269499125
-5.0625,0.0046574741304562925,0.02117046310525946
-5.0,0.004340687586493566,0.02165416560993942
-4.9375,0.001453945245553518,0.020341009409897897
-4.875,0.001912858805036836,0.01972543995485201
-4.8125,-0.0031673486951949133,0.021008016976100868
-4.75,-0.0059443400152868735,0.020098096634475204
-4.6875,-0.0012659477126819138,0.0208089151036792
-4.625,-0.0024244587930822964,0.021181013132587356
-4.5625,-0.004695873395005379,0.021718980457437583
-4.5,0.0012033773464235392,0.021727440260707116
-4.4375,-0.009400154790513432,0.02169455434810545
-4.375,-0.004381741083262396,0.021496315542821352
-4.3125,-0.009878539911615893,0.02138195162680896
-4.25,-0.006911052594586577,0.021319462308068915
-4.1875,-0.010023018299170105,0.022763377612897005
-4.125,-0.015270006036462239,0.02213094886883852
-4.0625,-0.010362321772381979,0.022662719081925558
-4.0,-0.011775581046955018,0.022976131442578537
-3.9375,-0.005340841319728816,0.02277066780303925
-3.875,-0.0038433941309914603,0.02269191471550987
-3.8125,-0.007890322400830688,0.022213644570728903
-3.75,-0.00046490776703639704,0.02331111789321586
-3.6875,0.0024531162630562356,0.022704406004221307
-3.625,-0.0020767535664373343,0.02251874731764117
-3.5625,0.0006727322679568402,0.023891321760731152
-3.5,0.006469382152827426,0.024071667517096277
-3.4375,0.00044167618939359743,0.022740414643123756
-3.375,-0.005698250004281688,0.022316866992059196
-3.3125,0.00012222143630855097,0.022862198525301906
-3.25,0.002430914913929593,0.02234242311367313
-3.1875,0.0005995719042823635,0.021860210974420455
-3.125,0.004123565585353881,0.02151847737841916
-3.0625,-0.0032571537260512526,0.021811685482059594
-3.0,0.005147790627615522,0.02255186872287818
-2.9375,0.008403209285973028,0.021163836677653747
-2.875,0.002640163476147272,0.022276902816929935
-2.8125,0.012343465775414402,0.022637798137689482
-2.75,0.007322141494837251,0.021426086456758274
-2.6875,0.01426989903358002,0.02222545095499739
-2.625,0.012805837402794694,0.02208783517072951
-2.5625,0.01487802290139808,0.022698675698926817
-2.5,0.01848583797893063,0.024025413247797615
-2.4375,0.014254539350672488,0.023851303941181963
-2.375,0.014576921649621035,0.024514951498801212
-2.3125,0.014751915645784364,0.02467170315784222
-2.25,0.00952433628043407,0.02472207677784379
-2.1875,0.009072116347194997,0.022765711908731875
-2.125,0.009540516936627828,0.0233755580009371
-2.0625,0.011675179038283842,0.02351784768788625
-2.0,0.011034726842177189,0.023680070355465384
-1.9375,0.005880148033281565,0.024082599349409258
-1.875,0.0014815876791302934,0.02550581393692194
-1.8125,0.0007392445356693044,0.025403872342514264
-1.75,0.006158790150569623,0.02576131591118319
-1.6875,-0.001224295266921416,0.02410624208702168
-1.625,-0.0005265941591718669,0.024596221870081824
-1.5625,-0.004361043883430478,0.025221538868963313
-1.5,-0.0084207730744926,0.025745518579960606
-1.4375,-0.008765923840378581,0.024498660910047335
-1.375,-0.011391133157496092,0.024792731038404184
-1.3125,-0.008920995161089991,0.024546675573067993
-1.25,-0.016151598882939277,0.024758198859521435
-1.1875,-0.012819657029797994,0.02467464493612104
-1.125,-0.0173502470930865,0.024401244822837127
-1.0625,-0.016712798789773903,0.02550674552881853
-1.0,-0.013150658590265743,0.02400343350311559
-0.9375,-0.017421057136123155,0.023586040228619726
-0.875,-0.014607584632280029,0.023163739293764262
-0.8125,-0.016493517458752435,0.022793363488960817
-0.75,-0.015403482069289536,0.022173725037677384
-0.6875,-0.012507192101542153,0.022875830855034304
-0.625,-0.010684204109180875,0.02363281283408167
-0.5625,-0.008038579114963635,0.023217699539837065
-0.5,-0.006531103365676212,0.023018536120624253
-0.4375,-0.0035429660250270332,0.024378150677173863
-0.375,-0.0022697497686624867,0.02412440132361445
-0.3125,0.0011469308355094969,0.025061771800490747
-0.25,-0.0026607338473586426,0.024399544805101526
-0.1875,0.01465425569668783,0.023731246912648593
-0.125,0.016821240328221184,0.025342557250801027
-0.0625,0.029940485614579616,0.025412267143198497
0.0,0.036382036906154415,0.02546009981441374
0.0625,0.0493887164161703,0.025200900875546297
0.125,0.06738585730191449,0.0243727212617803
0.1875,0.05898719418760823,0.02421353096485328
0.25,0.050758215358415675,0.0257390789586752
0.3125,0.04424956121316986,0.025230233682953903
0.375,0.03486547091147713,0.025235721428243624
0.4375,0.02558916064151711,0.027068781150813823
0.5,0.017979510398269945,0.024885625931559102
0.5625,0.00853557313712772,0.02494457309187574
0.625,-0.0005901686633497613,0.025079149825384842
0.6875,-0.001570458671685466,0.024154891599236426
0.75,-0.005384770744808859,0.025136013016243245
0.8125,-0.004340175788314707,0.025023577605415626
0.875,-0.008575801198043891,0.02522793966214955
0.9375,-0.010338648254444287,0.025720403217870474
1.0,-0.01369616737633056,0.026531601504805366
1.0625,-0.011624944910860203,0.026337238373054087
1.125,-0.020110492712793623,0.026309942001770486
1.1875,-0.023346792966874638,0.026646476914244155
1.25,-0.024048684929280605,0.026648224185814376
1.3125,-0.027704421271607667,0.026458739296585244
1.375,-0.02988290953357556,0.02677730491700054
1.4375,-0.03375888362380218,0.026629361811326944
1.5,-0.03790417730900274,0.026253248075363795
1.5625,-0.04012625107848765,0.026747119547404434
1.625,-0.03400479814246833,0.026064098050418014
1.6875,-0.03982696055348409,0.025528218648124705
1.75,-0.03307282921576428,0.02505866827914559
1.8125,-0.040479169907790546,0.024393992485613
1.875,-0.037010563686119435,0.024590108398976074
1.9375,-0.04154129969039511,0.02209605646432567
2.0,-0.044122028173949855,0.022656814236694623
2.0625,-0.04248281900302939,0.022541903442479454
2.125,-0.04551823127494836,0.022344445725619687
2.1875,-0.04754100773876018,0.022600594951799363
2.25,-0.04952408124021142,0.021853499445996693
2.3125,-0.0505387087093961,0.021701214682791077
2.375,-0.051153378297047906,0.022086623447388102
2.4375,-0.05615834683883365,0.0227592798402562
2.5,-0.05470709602836573,0.022158524223181594
2.5625,-0.054275357899520205,0.02061220651756862
2.625,-0.05343235040470534,0.021337994205466487
2.6875,-0.048153711223043245,0.02210911765636154
2.75,-0.04723620404140007,0.02095333747367359
2.8125,-0.044575259156327006,0.02107115485566683
2.875,-0.03500640219587221,0.020011201226775324
2.9375,-0.035785901937636984,0.020583823327119822
3.0,-0.03314793957806695,0.020571198839464587
3.0625,-0.030072205970955192,0.01992218239579382
3.125,-0.02783212142983709,0.020582960555699702
3.1875,-0.023944902202777105,0.020569696038516258
3.25,-0.027109404727798502,0.020099239971824355
3.3125,-0.028517805247090282,0.02008147449483978
3.375,-0.02485118535603408,0.01981979335201103
3.4375,-0.025334431355873856,0.020198686553283614
3.5,-0.017202363100416153,0.019342816585157907
3.5625,-0.011549912472193485,0.019569199142112782
3.625,-0.0029898536984371386,0.01978934979475676
3.6875,-6.112660401524959e-06,0.019811605866814
3.75,0.004901157225956147,0.020356533166109934
3.8125,0.008864956102141506,0.020475516050375328
3.875,0.014023439803357907,0.02045212416674338
3.9375,0.02472719799122702,0.020665833404465764
4.0,0.02455818091486287,0.02052493941514368
4.0625,0.024587169776029993,0.02021317751808841
4.125,0.023320235223811932,0.019735142231666485
4.1875,0.028433471587074117,0.01974035996615516
4.25,0.029717969164773775,0.02116221560986482
4.3125,0.027448897786331052,0.02075469563822777
4.375,0.03517881700466342,0.02114313890051614
4.4375,0.04005730499722698,0.02119404464610705
4.5,0.031381098766220514,0.021663784372819923
4.5625,0.04220424145664886,0.02067595089583497
4.625,0.04561681881287693,0.021604250951231658
4.6875,0.04468252207810074,0.021445833165942806
4.75,0.048261396919353904,0.021499205110880305
4.8125,0.0503273067334113,0.021112182570727958
4.875,0.05327873467457846,0.02146540704681328
4.9375,0.0522269076594304,0.02067887717388295
5.0,0.052320292126790825,0.020706363810814758
5.0625,0.0591297598135432,0.02040584672442397
5.125,0.05949925444451101,0.020095244371666463
5.1875,0.060004454483509675,0.0198136201708395
5.25,0.06678783611511381,0.020203777566289327
5.3125,0.05672615138603585,0.020175043070136872
5.375,0.05783365555023612,0.019723182679515658
5.4375,0.06148281631465964,0.019534740279732368
5.5,0.06362657422139169,0.019511553439188152
5.5625,0.05718403634191164,0.017200758937372742
5.625,0.0594579243847723,0.017753469328235717
5.6875,0.05953773408696929,0.017529560996309784
5.75,0.06080612134529417,0.0178235773613469
5.8125,0.06229959947774851,0.01631069187833257
5.875,0.057986840720122626,0.016827535440663902
5.9375,0.06834015480743375,0.01567485501313964
6.0,0.06367584706133604,0.015982974122838046
6.0625,0.06615323909499202,0.016478725784532085
6.125,0.06978268504312424,0.015989724827845657
6.1875,0.06563191607613512,0.01588069500204733
6.25,0.06952592502358054,0.01637693971931788
6.3125,0.06369534815555841,0.014862902575533495
